domain,effective_experts_mean,effective_experts_std,expert,layer,mean_probability_mean,mean_probability_std,n_images,normalized_entropy_mean,normalized_entropy_std,top1_margin_mean,top1_margin_std,top1_share_mean,top1_share_std
large_objects,2.9830164033919573,0.004192338082020608,DeformableTransformer,model.14.m.0,0.31775965890847147,0.00209708889890737,128,0.9948314232751727,0.0012792015999107539,0.04998782539041713,0.006546075913154811,0.010317382812500001,0.007223834509838181
large_objects,2.9830164033919573,0.004192338082020608,LocalConvTransformer,model.14.m.0,0.33855421422049403,0.0018847631684124927,128,0.9948314232751727,0.0012792015999107539,0.04998782539041713,0.006546075913154811,0.52642578125,0.044778403529080725
large_objects,2.9830164033919573,0.004192338082020608,WindowTransformer,model.14.m.0,0.34368610731326044,0.0033275283132074614,128,0.9948314232751727,0.0012792015999107539,0.04998782539041713,0.006546075913154811,0.4632568359375,0.047257439392142324
large_objects,2.9982292503118515,0.0005381892136168547,DeformableTransformer,model.14.m.1,0.3363351144362241,0.0010938774570033662,128,0.9994625672698021,0.0001633990325695599,0.01306188823946286,0.0022252524757980442,0.4477783203125,0.042588548950204835
large_objects,2.9982292503118515,0.0005381892136168547,LocalConvTransformer,model.14.m.1,0.3307142462581396,0.0007517267663373883,128,0.9994625672698021,0.0001633990325695599,0.01306188823946286,0.0022252524757980442,0.164814453125,0.03471758948684821
large_objects,2.9982292503118515,0.0005381892136168547,WindowTransformer,model.14.m.1,0.33295061509124935,0.0008905317542968391,128,0.9994625672698021,0.0001633990325695599,0.01306188823946286,0.0022252524757980442,0.3874072265625,0.048509659537339364
large_objects,2.991945121437311,0.0015199338600134,DeformableTransformer,model.20.m.0,0.3408758125733584,0.0025228262088862513,128,0.9975526472553611,0.00046251528164428064,0.031570003236993216,0.0033046190809896056,0.5356689453125,0.053254340212211156
large_objects,2.991945121437311,0.0015199338600134,LocalConvTransformer,model.20.m.0,0.33404995244927704,0.0025787970784969328,128,0.9975526472553611,0.00046251528164428064,0.031570003236993216,0.0033046190809896056,0.3890087890625,0.05313328023380426
large_objects,2.991945121437311,0.0015199338600134,WindowTransformer,model.20.m.0,0.3250742172822356,0.0003992191454013107,128,0.9975526472553611,0.00046251528164428064,0.031570003236993216,0.0033046190809896056,0.07532226562500001,0.032407688439988674
large_objects,2.9990296624600887,0.00039558879244899173,DeformableTransformer,model.20.m.1,0.3372830592561513,0.0017235565939938994,128,0.9997055381536484,0.00012007752489187269,0.009231152067513904,0.0017017230393553393,0.4561669921875,0.08452647059726237
large_objects,2.9990296624600887,0.00039558879244899173,LocalConvTransformer,model.20.m.1,0.33077247929759324,0.0007342270136648036,128,0.9997055381536484,0.00012007752489187269,0.009231152067513904,0.0017017230393553393,0.19771484374999998,0.04264337481629972
large_objects,2.9990296624600887,0.00039558879244899173,WindowTransformer,model.20.m.1,0.3319444418884814,0.0010140383039158021,128,0.9997055381536484,0.00012007752489187269,0.009231152067513904,0.0017017230393553393,0.3461181640625,0.07869317614382325
large_objects,3.0,0.0,DeformableTransformer,model.23.m.0,0.3333496260456741,1.7488850358129486e-07,128,1.0,0.0,7.079719898683834e-05,8.981469005192606e-08,0.0,0.0
large_objects,3.0,0.0,LocalConvTransformer,model.23.m.0,0.3332299357280135,4.1754981767771164e-07,128,1.0,0.0,7.079719898683834e-05,8.981469005192606e-08,0.0,0.0
large_objects,3.0,0.0,WindowTransformer,model.23.m.0,0.3334204175043851,2.474497277129062e-07,128,1.0,0.0,7.079719898683834e-05,8.981469005192606e-08,1.0,0.0
