layer,op,tensor,amax,p999,outlier_ratio,channel_range_ratio,hostility
/model.24/cv3.2/cv3.2.0/cv3.2.0.1/conv/Conv,Conv,/model.24/cv3.2/cv3.2.0/cv3.2.0.1/conv/Conv_output_0,31.2867,4.8456,6.457,22.2,20.4706
/model.20/cv2/conv/Conv,Conv,/model.20/cv2/conv/Conv_output_0,28.3929,4.6378,6.122,26.5,20.4662
/model.11/experts.1/conv/conv.3/Conv,Conv,/model.11/experts.1/conv/conv.3/Conv_output_0,9.862,3.1881,3.093,671.6,20.261
/model.24/cv3.0/cv3.0.1/cv3.0.1.1/act/Mul,Mul,/model.24/cv3.0/cv3.0.1/cv3.0.1.1/act/Mul_output_0,73.5556,14.6471,5.022,41.0,18.9852
/model.11/routing/router/router.0/Conv,Conv,/model.11/routing/router/router.0/Conv_output_0,0.1011,0.0615,1.645,101061.8,18.9562
/model.5/experts.1/conv/conv.4/Mul,Mul,/model.5/experts.1/conv/conv.4/Mul_output_0,6.277,1.7641,3.558,148.1,17.9067
/model.14/m.0/cv2/act/Mul,Mul,/model.14/m.0/cv2/act/Mul_output_0,16.7123,3.1376,5.326,26.3,17.762
/model.24/cv3.1/cv3.1.1/cv3.1.1.1/conv/Conv,Conv,/model.24/cv3.1/cv3.1.1/cv3.1.1.1/conv/Conv_output_0,102.5217,16.5007,6.213,15.2,17.5275
/model.9/act/Mul,Mul,/model.9/act/Mul_output_0,16.1419,3.6114,4.47,45.5,17.3066
/model.8/shared_expert/shared_expert.1/Mul,Mul,/model.8/shared_expert/shared_expert.1/Mul_output_0,59.1134,11.2351,5.262,23.3,17.0013
/model.5/routing/router/router.2/Mul,Mul,/model.5/routing/router/router.2/Mul_output_0,0.2034,0.1234,1.649,28440.0,16.9188
/model.8/routing/router/router.1/Mul,Mul,/model.8/routing/router/router.1/Mul_output_0,0.1879,0.135,1.392,187894.8,16.915
/model.8/shared_expert/shared_expert.1/Add,Add,/model.8/shared_expert/shared_expert.1/Add_output_0,59.432,11.4823,5.176,21.5,16.3297
/model.0/act/Mul,Mul,/model.0/act/Mul_output_0,59.8815,17.6959,3.384,115.0,16.2927
/model.5/experts.1/conv/conv.2/Mul,Mul,/model.5/experts.1/conv/conv.2/Mul_output_0,11.0825,2.5064,4.422,36.7,16.173
/model.1/act/Mul,Mul,/model.1/act/Mul_output_0,97.1876,22.9256,4.239,40.7,16.0484
/model.24/cv3.2/cv3.2.1/cv3.2.1.0/conv/Conv,Conv,/model.24/cv3.2/cv3.2.1/cv3.2.1.0/conv/Conv_output_0,22.2905,5.4126,4.118,44.2,15.8483
/model.5/routing/router/router.1/Add,Add,/model.5/routing/router/router.1/Add_output_0,0.3472,0.2221,1.563,24269.2,15.797
/model.5/experts.0/conv/conv.4/Mul,Mul,/model.5/experts.0/conv/conv.4/Mul_output_0,5.9187,1.7642,3.355,105.0,15.7411
/model.11/routing/router/router.4/Add,Add,/model.11/routing/router/router.4/Add_output_0,3.4754,3.4746,1.0,3475415.5,15.1399
/model.2/cv1/conv/Conv,Conv,/model.2/cv1/conv/Conv_output_0,73.8577,19.0837,3.87,45.9,15.1094
/model.11/routing/router/router.5/Mul,Mul,/model.11/routing/router/router.5/Mul_output_0,3.3711,3.3702,1.0,3371084.0,15.1086
/model.8/routing/router/router.4/Add,Add,/model.8/routing/router/router.4/Add_output_0,2.9254,2.9211,1.001,2925358.8,14.9788
/model.2/cv2/act/Mul,Mul,/model.2/cv2/act/Mul_output_0,26.2199,6.8553,3.825,46.8,14.9592
/model.8/routing/router/router.5/Mul,Mul,/model.8/routing/router/router.5/Mul_output_0,2.7764,2.7718,1.002,2776416.8,14.9277
/model.11/routing/router/router.4/Mul,Mul,/model.11/routing/router/router.4/Mul_output_0,2.6014,2.6005,1.0,2601392.0,14.8405
/model.5/routing/router/router.4/Add,Add,/model.5/routing/router/router.4/Add_output_0,1.9949,1.9778,1.009,1994935.0,14.6866
/model.20/Concat,Concat,/model.20/Concat_output_0,13.7498,3.2608,4.217,30.0,14.613
/model.5/routing/router/router.5/Mul,Mul,/model.5/routing/router/router.5/Mul_output_0,1.7561,1.7374,1.011,1756070.0,14.5838
/model.11/routing/router/router.1/Add,Add,/model.11/routing/router/router.1/Add_output_0,0.8158,0.7743,1.054,815776.5,14.3713
/model.11/routing/router/router.1/Mul,Mul,/model.11/routing/router/router.1/Mul_output_0,0.7862,0.7449,1.056,786220.2,14.3578
/model.8/routing/router/router.4/Mul,Mul,/model.8/routing/router/router.4/Mul_output_0,1.4527,1.4485,1.003,1452702.4,14.2751
/model.1/conv/Conv,Conv,/model.1/conv/Conv_output_0,104.7802,27.351,3.831,37.8,14.2525
/model.11/routing/router/router.2/Mul,Mul,/model.11/routing/router/router.2/Mul_output_0,0.5656,0.5303,1.067,565609.7,14.1511
/model.5/routing/router/router.4/Mul,Mul,/model.5/routing/router/router.4/Mul_output_0,0.9949,0.9778,1.018,994935.0,14.0869
/model.8/routing/router/router.0/Conv,Conv,/model.8/routing/router/router.0/Conv_output_0,0.0307,0.0226,1.359,30654.1,14.044
/model.5/Add_1,Add,/model.5/Add_1_output_0,6.1322,1.6609,3.692,41.2,13.9187
/model.24/cv3.0/cv3.0.1/cv3.0.1.1/conv/Conv,Conv,/model.24/cv3.0/cv3.0.1/cv3.0.1.1/conv/Conv_output_0,73.5556,14.8763,4.944,15.0,13.9093
/model.24/cv3.0/cv3.0.1/cv3.0.1.0/act/Mul,Mul,/model.24/cv3.0/cv3.0.1/cv3.0.1.0/act/Mul_output_0,11.819,3.0333,3.896,32.7,13.8277
/model.5/experts.0/conv/conv.2/Mul,Mul,/model.5/experts.0/conv/conv.2/Mul_output_0,10.2883,2.5129,4.094,25.5,13.5443
/model.16/Concat,Concat,/model.16/Concat_output_0,12.7445,3.5695,3.57,41.5,13.5165
/model.8/routing/router/router.2/Mul,Mul,/model.8/routing/router/router.2/Mul_output_0,0.1723,0.1531,1.125,162327.7,13.5076
/model.5/experts.1/conv/conv.4/Add,Add,/model.5/experts.1/conv/conv.4/Add_output_0,6.3131,1.7778,3.551,40.9,13.3611
/model.5/Mul_1,Mul,/model.5/Mul_1_output_0,3.1569,0.889,3.551,40.9,13.3328
/model.5/Add,Add,/model.5/Add_output_0,3.1569,0.889,3.551,40.9,13.3328
/model.8/routing/router/router.1/Add,Add,/model.8/routing/router/router.1/Add_output_0,0.2999,0.2699,1.111,141295.5,13.19
/model.7/m.0/m.0.0/mlp/mlp.1/conv/Conv,Conv,/model.7/m.0/m.0.0/mlp/mlp.1/conv/Conv_output_0,9.4079,2.4158,3.894,27.4,13.153
/model.24/cv3.0/cv3.0.1/cv3.0.1.0/conv/Conv,Conv,/model.24/cv3.0/cv3.0.1/cv3.0.1.0/conv/Conv_output_0,15.2445,3.3382,4.567,16.1,13.1179
