experiment_id,image_id,layer_name,inference_repeat,selected_expert,top1_probability,route_entropy
B_mot_fp32,visdrone-val-027-a2f3bcfd7293,model.20.m.0,0,WindowTransformer,0.3334302604198456,1.0986122694147986
B_mot_fp32,visdrone-val-027-a2f3bcfd7293,model.20.m.1,0,LocalConvTransformer,0.33334723114967346,1.0986122909700449
B_mot_fp32,visdrone-val-027-a2f3bcfd7293,model.23.m.0,0,LocalConvTransformer,0.33333343267440796,1.0986122886680876
B_mot_fp32,visdrone-val-027-a2f3bcfd7293,model.23.m.1,0,LocalConvTransformer,0.3333333730697632,1.0986122886681062
B_mot_fp32,visdrone-val-028-3dcf3b446661,model.14.m.0,0,WindowTransformer,0.33404621481895447,1.098610798819196
B_mot_fp32,visdrone-val-028-3dcf3b446661,model.14.m.1,0,LocalConvTransformer,0.3333946466445923,1.098612273600549
B_mot_fp32,visdrone-val-028-3dcf3b446661,model.20.m.0,0,WindowTransformer,0.33343005180358887,1.098612260895071
B_mot_fp32,visdrone-val-028-3dcf3b446661,model.20.m.1,0,LocalConvTransformer,0.3333461284637451,1.0986122851148636
B_mot_fp32,visdrone-val-028-3dcf3b446661,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122916069525
B_mot_fp32,visdrone-val-028-3dcf3b446661,model.23.m.1,0,LocalConvTransformer,0.3333333730697632,1.0986122886681062
B_mot_fp32,visdrone-val-029-e05a504c45eb,model.14.m.0,0,WindowTransformer,0.33411866426467896,1.0986104683595923
B_mot_fp32,visdrone-val-029-e05a504c45eb,model.14.m.1,0,LocalConvTransformer,0.33336982131004333,1.0986122886126317
B_mot_fp32,visdrone-val-029-e05a504c45eb,model.20.m.0,0,WindowTransformer,0.33346617221832275,1.0986122474771998
B_mot_fp32,visdrone-val-029-e05a504c45eb,model.20.m.1,0,LocalConvTransformer,0.33334365487098694,1.0986122852362994
B_mot_fp32,visdrone-val-029-e05a504c45eb,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122916069525
B_mot_fp32,visdrone-val-029-e05a504c45eb,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.09861228572922
B_mot_fp32,visdrone-val-030-b36f63c82d1f,model.14.m.0,0,WindowTransformer,0.3341776132583618,1.0986101899873915
B_mot_fp32,visdrone-val-030-b36f63c82d1f,model.14.m.1,0,LocalConvTransformer,0.3333662450313568,1.0986122861798808
B_mot_fp32,visdrone-val-030-b36f63c82d1f,model.20.m.0,0,WindowTransformer,0.33346027135849,1.0986122509254426
B_mot_fp32,visdrone-val-030-b36f63c82d1f,model.20.m.1,0,LocalConvTransformer,0.33334335684776306,1.098612282258089
B_mot_fp32,visdrone-val-030-b36f63c82d1f,model.23.m.0,0,LocalConvTransformer,0.33333343267440796,1.0986122886680876
B_mot_fp32,visdrone-val-030-b36f63c82d1f,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.09861228572922
B_mot_fp32,visdrone-val-031-e034523aa5f2,model.14.m.0,0,WindowTransformer,0.3343251943588257,1.098609379198556
B_mot_fp32,visdrone-val-031-e034523aa5f2,model.14.m.1,0,LocalConvTransformer,0.33336976170539856,1.098612285612854
B_mot_fp32,visdrone-val-031-e034523aa5f2,model.20.m.0,0,WindowTransformer,0.3334672451019287,1.0986122369293791
B_mot_fp32,visdrone-val-031-e034523aa5f2,model.20.m.1,0,WindowTransformer,0.33333972096443176,1.0986122853676934
B_mot_fp32,visdrone-val-031-e034523aa5f2,model.23.m.0,0,LocalConvTransformer,0.33333346247673035,1.0986122916069525
B_mot_fp32,visdrone-val-031-e034523aa5f2,model.23.m.1,0,LocalConvTransformer,0.33333340287208557,1.0986122916069765
B_mot_fp32,visdrone-val-000-fc80a9305b38,model.14.m.0,1,WindowTransformer,0.33411747217178345,1.0986104919154414
B_mot_fp32,visdrone-val-000-fc80a9305b38,model.14.m.1,1,LocalConvTransformer,0.33339759707450867,1.0986122788662365
B_mot_fp32,visdrone-val-000-fc80a9305b38,model.20.m.0,1,WindowTransformer,0.33347049355506897,1.098612239152048
B_mot_fp32,visdrone-val-000-fc80a9305b38,model.20.m.1,1,LocalConvTransformer,0.3333428204059601,1.0986122823728413
B_mot_fp32,visdrone-val-000-fc80a9305b38,model.23.m.0,1,LocalConvTransformer,0.3333335220813751,1.0986122916069125
B_mot_fp32,visdrone-val-000-fc80a9305b38,model.23.m.1,1,LocalConvTransformer,0.33333340287208557,1.0986122916069765
B_mot_fp32,visdrone-val-001-e8585cff10c9,model.14.m.0,1,WindowTransformer,0.33391472697257996,1.098611283635897
B_mot_fp32,visdrone-val-001-e8585cff10c9,model.14.m.1,1,LocalConvTransformer,0.33340519666671753,1.0986122740729498
B_mot_fp32,visdrone-val-001-e8585cff10c9,model.20.m.0,1,WindowTransformer,0.3333924412727356,1.098612282365588
B_mot_fp32,visdrone-val-001-e8585cff10c9,model.20.m.1,1,LocalConvTransformer,0.33335357904434204,1.0986122874414528
B_mot_fp32,visdrone-val-001-e8585cff10c9,model.23.m.0,1,LocalConvTransformer,0.3333335220813751,1.0986122916069125
B_mot_fp32,visdrone-val-001-e8585cff10c9,model.23.m.1,1,LocalConvTransformer,0.33333340287208557,1.0986122916069765
B_mot_fp32,visdrone-val-002-d308e68fe81e,model.14.m.0,1,WindowTransformer,0.33390507102012634,1.098611334493568
B_mot_fp32,visdrone-val-002-d308e68fe81e,model.14.m.1,1,LocalConvTransformer,0.3333767056465149,1.0986122843424146
B_mot_fp32,visdrone-val-002-d308e68fe81e,model.20.m.0,1,WindowTransformer,0.33340996503829956,1.0986122702209264
B_mot_fp32,visdrone-val-002-d308e68fe81e,model.20.m.1,1,LocalConvTransformer,0.3333401679992676,1.0986122941719143
B_mot_fp32,visdrone-val-002-d308e68fe81e,model.23.m.0,1,LocalConvTransformer,0.3333335220813751,1.0986122916069125
B_mot_fp32,visdrone-val-002-d308e68fe81e,model.23.m.1,1,WindowTransformer,0.3333333730697632,1.098612294545855
B_mot_fp32,visdrone-val-003-74673492dafd,model.14.m.0,1,WindowTransformer,0.3340339660644531,1.0986108445102292
B_mot_fp32,visdrone-val-003-74673492dafd,model.14.m.1,1,LocalConvTransformer,0.3333955407142639,1.0986122823550346
B_mot_fp32,visdrone-val-003-74673492dafd,model.20.m.0,1,WindowTransformer,0.3334406316280365,1.098612255114778
B_mot_fp32,visdrone-val-003-74673492dafd,model.20.m.1,1,LocalConvTransformer,0.3333401679992676,1.0986122913349847
B_mot_fp32,visdrone-val-003-74673492dafd,model.23.m.0,1,LocalConvTransformer,0.3333335220813751,1.0986122916069125
B_mot_fp32,visdrone-val-003-74673492dafd,model.23.m.1,1,LocalConvTransformer,0.3333333730697632,1.0986122886681062
B_mot_fp32,visdrone-val-004-928dbbfea2fe,model.14.m.0,1,WindowTransformer,0.33391642570495605,1.098611279208563
